Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Pigpen,"Pigpen Boulder > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722992/pigpen,3.9,-1,Boulder,V4,1,10,34.0153,-116.15811
"The Yogi Variation","Pigpen Boulder > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/113620731/the-yogi-variation,3.1,-1,Boulder,V8,1,10,34.0153,-116.15811
"Off Camber","Manx Boulders - Northwest Face > Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725494/off-camber,3.0,-1,Boulder,V4,1,15,34.01431,-116.15814
Unnamed,"The Pig Sty > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/118571241/unnamed,3.0,-1,Boulder,V2,1,13,34.01398,-116.15439
Unnamed,"Little Big Horn Boulder > Little Bighorn Area > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/118571258/unnamed,3.0,-1,Boulder,V3,1,12,34.01369,-116.15482
Peabrain,"The Asteroid Boulder > Asteroid Boulder Area > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106275707/peabrain,3.0,-1,Boulder,V4,1,15,34.01197,-116.15127
"Mighty Dog","The Asteroid Boulder > Asteroid Boulder Area > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/118194524/mighty-dog,3.0,-1,Boulder,V7,1,10,34.01197,-116.15127
"Pick your poison","Interceptor Boulder > Asteroid Boulder Area > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/118111174/pick-your-poison,3.0,-1,Boulder,V2,1,15,34.01191,-116.15107
"Orange Julius","Orange Julius Boulder > HVCG East > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106527801/orange-julius,3.1,-1,Boulder,V7,1,18,34.01864,-116.16128
"Brief Squeeze","Caveman Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/116171449/brief-squeeze,3.0,-1,Boulder,V1-,1,8,34.01622,-116.1633
Caveman,"Caveman Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723397/caveman,3.5,-1,Boulder,V6-7,1,30,34.01622,-116.1633
"Stem Gem","Stem Gem Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722608/stem-gem,3.7,-1,Boulder,V4,1,20,34.01716,-116.16368
"Stem Gem Mantle","Stem Gem Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/115370817/stem-gem-mantle,4.0,-1,Boulder,V5,1,15,34.01716,-116.16368
"Mumbles Mumblephone","School Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106681309/mumbles-mumblephone,3.0,-1,Boulder,V4,1,9,34.01693,-116.16366
"Black Pea","Black Pea Boulder > Triangle Two Boulders > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/114124773/black-pea,3.0,-1,Boulder,V2,1,15,34.01773,-116.16418
Pinhead,"Pinhead Boulder > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722209/pinhead,2.8,-1,Boulder,"5.8+ V0",1,15,34.01999,-116.16161
"The Funktion","The Cube (aka Funktion Boulder) > Scatterbrain Area > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/107579672/the-funktion,3.7,-1,Boulder,"V3 R",1,25,34.01866,-116.1637
Scatterbrain,"Scatterbrain Boulder > Scatterbrain Area > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106934624/scatterbrain,3.5,-1,Boulder,V6,1,18,34.01854,-116.16366
"Mystical Vibrations","Mystical Vibrations > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106662822/mystical-vibrations,3.2,-1,Boulder,V5,1,15,34.01955,-116.16367
"The Palmist","Grit Rock > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/116100744/the-palmist,3.0,-1,Boulder,V3,1,10,34.01918,-116.16292
"Slugs of War","Pro Tip boulder > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/112383972/slugs-of-war,3.0,-1,Boulder,V2+,1,10,34.01782,-116.16278
"Left Nixon Crack","Nixon Cracks > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/114241079/left-nixon-crack,3.4,-1,Boulder,"V0 PG13",1,18,34.01914,-116.16419
"Right Nixon Crack","Nixon Cracks > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/114241085/right-nixon-crack,3.0,-1,Boulder,"V0+ PG13",1,15,34.01914,-116.16419
Bittersweet,"Campsite Grotto > HVCG South > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/109937883/bittersweet,3.5,-1,Boulder,V9,1,15,34.01711,-116.16062
"Thin Lizzie","Lizzie Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725710/thin-lizzie,3.4,-1,Boulder,V8,1,10,34.0202,-116.165
"Chuckawalla 'Yabo' Start","Chuckawalla Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/116522112/chuckawalla-yabo-start,3.0,-1,Boulder,V6+,1,10,34.02056,-116.16505
Relic,"Tidal Wave Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106743866/relic,3.0,-1,Boulder,V9,1,20,34.02066,-116.16503
"Tidal Wave","Tidal Wave Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/107959585/tidal-wave,3.5,-1,Boulder,V10,1,12,34.02066,-116.16503
"White Rastafarian","White Rastafarian Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722593/white-rastafarian,3.9,-1,Boulder,"V2 R",1,20,34.02073,-116.16212
"Roof Romp","Romp Roof > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105837898/roof-romp,3.0,-1,Boulder,V4,1,15,34.02174,-116.16332
"Reverse Romp","Romp Roof > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/112458665/reverse-romp,3.0,-1,Boulder,V4+,1,20,34.02174,-116.16332
"How's Your Mama?","Family Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105910582/hows-your-mama,3.0,-1,Boulder,V4,1,10,34.02065,-116.16221
"Pitch Two","Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/108567221/pitch-two,3.5,-1,Boulder,V4,1,,34.02051,-116.16504
"False Hueco Traverse","False Hueco Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106048290/false-hueco-traverse,3.0,-1,Boulder,V2,1,15,34.01912,-116.16529
"Falser Hueco Traverse","False Hueco Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/112443810/falser-hueco-traverse,3.2,-1,Boulder,V2,1,,34.01912,-116.16529
"Yabba Dabba Don't","Yabba Dabba Don't Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106066269/yabba-dabba-dont,2.9,-1,Boulder,V3,1,15,34.01968,-116.16583
"Hobbit Hole Offwidth","Hobbit Hole Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106072721/hobbit-hole-offwidth,3.1,-1,Boulder,V0,1,12,34.0229,-116.16414
"Scorpion Traverse","Scorpion Roof > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106111471/scorpion-traverse,3.1,-1,Boulder,"V4 R",1,20,34.1,-116.6
"Scorpion Roof Direct","Scorpion Roof > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/106111480/scorpion-roof-direct,3.0,-1,Boulder,"V5 R",1,20,34.1,-116.6
"Tilt-o-Meter Traverse","Tilt-o-Meter Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/118115630/tilt-o-meter-traverse,3.0,-1,Boulder,V1,1,20,34.02044,-116.16555
"Gripped and Grunged","Dike Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/112453936/gripped-and-grunged,3.0,-1,Boulder,V4,1,15,34.01917,-116.16588
Animal,"Animal Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/112454282/animal,3.0,-1,Boulder,V6,1,,34.02287,-116.16408
"Chili Sauce (aka Moffat Problem)","Moffat Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722893/chili-sauce-aka-moffat-problem,3.4,-1,Boulder,V7,1,20,33.98393,-116.15202
